ID,Forest,site,year,Forest_Name,nrri_fstypename,FS_COVERTYPE,YEAR_OF_ORIGIN,STAND_AGE in 2012,Age_when_Surveyed,Age Code,GTR Habitat Type,FSType + Age Code
18451,9020,-1072,1992,Cheq,Cedar,,0,0,1992,5,SwampCon,SwampCon5
18452,9020,-1072,1993,Cheq,Cedar,,0,0,1993,5,SwampCon,SwampCon5
18453,9020,-1072,1994,Cheq,Cedar,,0,0,1994,5,SwampCon,SwampCon5
18454,9020,-1072,1995,Cheq,Cedar,,0,0,1995,5,SwampCon,SwampCon5
18455,9020,-1072,1996,Cheq,Cedar,,0,0,1996,5,SwampCon,SwampCon5
18456,9020,-1072,1997,Cheq,Cedar,,0,0,1997,5,SwampCon,SwampCon5
18457,9020,-1072,1998,Cheq,Cedar,,0,0,1998,5,SwampCon,SwampCon5
18458,9020,-1072,1999,Cheq,Cedar,,0,0,1999,5,SwampCon,SwampCon5
18459,9020,-1072,2000,Cheq,Cedar,,0,0,2000,5,SwampCon,SwampCon5
18460,9020,-1072,2001,Cheq,Cedar,,0,0,2001,5,SwampCon,SwampCon5
18461,9020,-1072,2002,Cheq,Cedar,,0,0,2002,5,SwampCon,SwampCon5
18462,9020,-1072,2003,Cheq,Cedar,,0,0,2003,5,SwampCon,SwampCon5
18463,9020,-1072,2004,Cheq,Cedar,,0,0,2004,5,SwampCon,SwampCon5
18464,9020,-1072,2005,Cheq,Cedar,,0,0,2005,5,SwampCon,SwampCon5
18465,9020,-1072,2006,Cheq,Cedar,,0,0,2006,5,SwampCon,SwampCon5
18466,9020,-1072,2007,Cheq,Cedar,,0,0,2007,5,SwampCon,SwampCon5
18467,9020,-1072,2008,Cheq,Cedar,,0,0,2008,5,SwampCon,SwampCon5
18468,9020,-1072,2009,Cheq,Cedar,,0,0,2009,5,SwampCon,SwampCon5
18469,9020,-1072,2010,Cheq,Cedar,,0,0,2010,5,SwampCon,SwampCon5
18470,9020,-926,1992,Cheq,White pine,,0,0,1992,5,White pine,White pine5
18471,9020,-926,1993,Cheq,White pine,,0,0,1993,5,White pine,White pine5
18472,9020,-926,1994,Cheq,White pine,,0,0,1994,5,White pine,White pine5
18473,9020,-926,1995,Cheq,White pine,,0,0,1995,5,White pine,White pine5
18474,9020,-926,1996,Cheq,White pine,,0,0,1996,5,White pine,White pine5
18475,9020,-926,1997,Cheq,White pine,,0,0,1997,5,White pine,White pine5
18476,9020,-926,1998,Cheq,White pine,,0,0,1998,5,White pine,White pine5
18477,9020,-926,1999,Cheq,White pine,,0,0,1999,5,White pine,White pine5
18478,9020,-926,2001,Cheq,White pine,,0,0,2001,5,White pine,White pine5
18479,9020,-926,2002,Cheq,White pine,,0,0,2002,5,White pine,White pine5
18480,9020,-926,2003,Cheq,White pine,,0,0,2003,5,White pine,White pine5
18481,9020,-926,2004,Cheq,White pine,,0,0,2004,5,White pine,White pine5
18482,9020,-926,2005,Cheq,White pine,,0,0,2005,5,White pine,White pine5
18483,9020,-926,2006,Cheq,White pine,,0,0,2006,5,White pine,White pine5
18484,9020,-926,2007,Cheq,White pine,,0,0,2007,5,White pine,White pine5
18485,9020,-926,2008,Cheq,White pine,,0,0,2008,5,White pine,White pine5
18486,9020,-926,2009,Cheq,White pine,,0,0,2009,5,White pine,White pine5
18487,9020,-926,2010,Cheq,White pine,,0,0,2010,5,White pine,White pine5
1509,9030,1,1995,Chip,Red pine,Red pine,1920,92,75,4,Red pine,Red pine4
1510,9030,1,1996,Chip,Red pine,Red pine,1920,92,76,4,Red pine,Red pine4
1511,9030,1,1997,Chip,Red pine,Red pine,1920,92,77,4,Red pine,Red pine4
1512,9030,1,1998,Chip,Red pine,Red pine,1920,92,78,4,Red pine,Red pine4
1513,9030,1,1999,Chip,Red pine,Red pine,1920,92,79,4,Red pine,Red pine4
1514,9030,1,2000,Chip,Red pine,Red pine,1920,92,80,4,Red pine,Red pine4
1515,9030,1,2001,Chip,Red pine,Red pine,1920,92,81,4,Red pine,Red pine4
1516,9030,1,2002,Chip,Red pine,Red pine,1920,92,82,4,Red pine,Red pine4
1517,9030,1,2003,Chip,Red pine,Red pine,1920,92,83,4,Red pine,Red pine4
1518,9030,1,2004,Chip,Red pine,Red pine,1920,92,84,4,Red pine,Red pine4
1519,9030,1,2005,Chip,Red pine,Red pine,1920,92,85,4,Red pine,Red pine4
1520,9030,1,2006,Chip,Red pine,Red pine,1920,92,86,4,Red pine,Red pine4
1521,9030,1,2007,Chip,Red pine,Red pine,1920,92,87,4,Red pine,Red pine4
1522,9030,1,2008,Chip,Red pine,Red pine,1920,92,88,4,Red pine,Red pine4
1523,9030,1,2009,Chip,Red pine,Red pine,1920,92,89,4,Red pine,Red pine4
1524,9030,1,2010,Chip,Red pine,Red pine,1920,92,90,4,Red pine,Red pine4
1525,9030,1,2011,Chip,Red pine,Red pine,1920,92,91,4,Red pine,Red pine4
1526,9030,2,1995,Chip,Red pine,Red pine,1920,92,75,4,Red pine,Red pine4
1527,9030,2,1996,Chip,Red pine,Red pine,1920,92,76,4,Red pine,Red pine4
1528,9030,2,1997,Chip,Red pine,Red pine,1920,92,77,4,Red pine,Red pine4
1529,9030,2,1998,Chip,Red pine,Red pine,1920,92,78,4,Red pine,Red pine4
1530,9030,2,1999,Chip,Red pine,Red pine,1920,92,79,4,Red pine,Red pine4
1531,9030,2,2000,Chip,Red pine,Red pine,1920,92,80,4,Red pine,Red pine4
1532,9030,2,2001,Chip,Red pine,Red pine,1920,92,81,4,Red pine,Red pine4
1533,9030,2,2002,Chip,Red pine,Red pine,1920,92,82,4,Red pine,Red pine4
1534,9030,2,2003,Chip,Red pine,Red pine,1920,92,83,4,Red pine,Red pine4
1535,9030,2,2004,Chip,Red pine,Red pine,1920,92,84,4,Red pine,Red pine4
1536,9030,2,2005,Chip,Red pine,Red pine,1920,92,85,4,Red pine,Red pine4
1537,9030,2,2006,Chip,Red pine,Red pine,1920,92,86,4,Red pine,Red pine4
1538,9030,2,2007,Chip,Red pine,Red pine,1920,92,87,4,Red pine,Red pine4
1539,9030,2,2008,Chip,Red pine,Red pine,1920,92,88,4,Red pine,Red pine4
1540,9030,2,2009,Chip,Red pine,Red pine,1920,92,89,4,Red pine,Red pine4
1541,9030,2,2010,Chip,Red pine,Red pine,1920,92,90,4,Red pine,Red pine4
1542,9030,2,2011,Chip,Red pine,Red pine,1920,92,91,4,Red pine,Red pine4
1543,9030,3,1995,Chip,Red pine,Red pine,1920,92,75,4,Red pine,Red pine4
1544,9030,3,1996,Chip,Red pine,Red pine,1920,92,76,4,Red pine,Red pine4
1545,9030,3,1997,Chip,Red pine,Red pine,1920,92,77,4,Red pine,Red pine4
1546,9030,3,1998,Chip,Red pine,Red pine,1920,92,78,4,Red pine,Red pine4
1547,9030,3,1999,Chip,Red pine,Red pine,1920,92,79,4,Red pine,Red pine4
1548,9030,3,2000,Chip,Red pine,Red pine,1920,92,80,4,Red pine,Red pine4
1549,9030,3,2001,Chip,Red pine,Red pine,1920,92,81,4,Red pine,Red pine4
1550,9030,3,2002,Chip,Red pine,Red pine,1920,92,82,4,Red pine,Red pine4
1551,9030,3,2003,Chip,Red pine,Red pine,1920,92,83,4,Red pine,Red pine4
1552,9030,3,2004,Chip,Red pine,Red pine,1920,92,84,4,Red pine,Red pine4
1553,9030,3,2005,Chip,Red pine,Red pine,1920,92,85,4,Red pine,Red pine4
1554,9030,3,2006,Chip,Red pine,Red pine,1920,92,86,4,Red pine,Red pine4
1555,9030,3,2007,Chip,Red pine,Red pine,1920,92,87,4,Red pine,Red pine4
1556,9030,3,2008,Chip,Red pine,Red pine,1920,92,88,4,Red pine,Red pine4
1557,9030,3,2009,Chip,Red pine,Red pine,1920,92,89,4,Red pine,Red pine4
1558,9030,3,2010,Chip,Red pine,Red pine,1920,92,90,4,Red pine,Red pine4
1559,9030,3,2011,Chip,Red pine,Red pine,1920,92,91,4,Red pine,Red pine4
1560,9030,4,1995,Chip,Jack pine,Jack pine,1998,14,200,4,Jack pine,Jack pine4
1561,9030,4,1996,Chip,Jack pine,Jack pine,1998,14,200,4,Jack pine,Jack pine4
1562,9030,4,1997,Chip,Jack pine,Jack pine,1998,14,200,4,Jack pine,Jack pine4
1563,9030,4,1998,Chip,Red pine,Jack pine,1998,14,0,1,Jack pine,Jack pine1
1564,9030,4,1999,Chip,Red pine,Jack pine,1998,14,1,1,Jack pine,Jack pine1
1565,9030,4,2000,Chip,Red pine,Jack pine,1998,14,2,1,Jack pine,Jack pine1
1566,9030,4,2001,Chip,Red pine,Jack pine,1998,14,3,1,Jack pine,Jack pine1
1567,9030,4,2002,Chip,Red pine,Jack pine,1998,14,4,1,Jack pine,Jack pine1
1568,9030,4,2003,Chip,Red pine,Jack pine,1998,14,5,1,Jack pine,Jack pine1
1569,9030,4,2004,Chip,Red pine,Jack pine,1998,14,6,1,Jack pine,Jack pine1
1570,9030,4,2005,Chip,Red pine,Jack pine,1998,14,7,1,Jack pine,Jack pine1
1571,9030,4,2006,Chip,Red pine,Jack pine,1998,14,8,1,Jack pine,Jack pine1
1572,9030,4,2007,Chip,Red pine,Jack pine,1998,14,9,1,Jack pine,Jack pine1
1573,9030,4,2008,Chip,Red pine,Jack pine,1998,14,10,1,Jack pine,Jack pine1
1574,9030,4,2009,Chip,Red pine,Jack pine,1998,14,11,2,Jack pine,Jack pine2
1575,9030,4,2010,Chip,Red pine,Jack pine,1998,14,12,2,Jack pine,Jack pine2
1576,9030,4,2011,Chip,Red pine,Jack pine,1998,14,13,2,Jack pine,Jack pine2
1577,9030,5,1995,Chip,Jack pine,Red pine,1920,92,75,4,Red pine,Red pine4
1578,9030,5,1996,Chip,Jack pine,Red pine,1920,92,76,4,Red pine,Red pine4
1579,9030,5,1997,Chip,Jack pine,Red pine,1920,92,77,4,Red pine,Red pine4
1580,9030,5,1998,Chip,Red pine,Red pine,1920,92,78,4,Red pine,Red pine4
1581,9030,5,1999,Chip,Red pine,Red pine,1920,92,79,4,Red pine,Red pine4
1582,9030,5,2000,Chip,Red pine,Red pine,1920,92,80,4,Red pine,Red pine4
1583,9030,5,2001,Chip,Red pine,Red pine,1920,92,81,4,Red pine,Red pine4
1584,9030,5,2002,Chip,Red pine,Red pine,1920,92,82,4,Red pine,Red pine4
1585,9030,5,2003,Chip,Red pine,Red pine,1920,92,83,4,Red pine,Red pine4
1586,9030,5,2004,Chip,Red pine,Red pine,1920,92,84,4,Red pine,Red pine4
1587,9030,5,2005,Chip,Red pine,Red pine,1920,92,85,4,Red pine,Red pine4
1588,9030,5,2006,Chip,Red pine,Red pine,1920,92,86,4,Red pine,Red pine4
1589,9030,5,2007,Chip,Red pine,Red pine,1920,92,87,4,Red pine,Red pine4
1590,9030,5,2008,Chip,Red pine,Red pine,1920,92,88,4,Red pine,Red pine4
1591,9030,5,2009,Chip,Red pine,Red pine,1920,92,89,4,Red pine,Red pine4
1592,9030,5,2010,Chip,Red pine,Red pine,1920,92,90,4,Red pine,Red pine4
1593,9030,5,2011,Chip,Red pine,Red pine,1920,92,91,4,Red pine,Red pine4
1594,9030,6,1995,Chip,Jack pine,Jack pine,1998,14,200,4,Jack pine,Jack pine4
1595,9030,6,1996,Chip,Jack pine,Jack pine,1998,14,200,4,Jack pine,Jack pine4
1596,9030,6,1997,Chip,Jack pine,Jack pine,1998,14,200,4,Jack pine,Jack pine4
1597,9030,6,1998,Chip,Red pine,Jack pine,1998,14,0,1,Jack pine,Jack pine1
1598,9030,6,1999,Chip,Red pine,Jack pine,1998,14,1,1,Jack pine,Jack pine1
1599,9030,6,2000,Chip,Red pine,Jack pine,1998,14,2,1,Jack pine,Jack pine1
1600,9030,6,2001,Chip,Red pine,Jack pine,1998,14,3,1,Jack pine,Jack pine1
1601,9030,6,2002,Chip,Red pine,Jack pine,1998,14,4,1,Jack pine,Jack pine1
1602,9030,6,2003,Chip,Red pine,Jack pine,1998,14,5,1,Jack pine,Jack pine1
1603,9030,6,2004,Chip,Red pine,Jack pine,1998,14,6,1,Jack pine,Jack pine1
1604,9030,6,2005,Chip,Red pine,Jack pine,1998,14,7,1,Jack pine,Jack pine1
1605,9030,6,2006,Chip,Red pine,Jack pine,1998,14,8,1,Jack pine,Jack pine1
1606,9030,6,2007,Chip,Red pine,Jack pine,1998,14,9,1,Jack pine,Jack pine1
1607,9030,6,2008,Chip,Red pine,Jack pine,1998,14,10,1,Jack pine,Jack pine1
1608,9030,6,2009,Chip,Red pine,Jack pine,1998,14,11,2,Jack pine,Jack pine2
1609,9030,6,2010,Chip,Red pine,Jack pine,1998,14,12,2,Jack pine,Jack pine2
1610,9030,6,2011,Chip,Red pine,Jack pine,1998,14,13,2,Jack pine,Jack pine2
1611,9030,7,1995,Chip,Red pine,Red pine,1890,122,105,4,Red pine,Red pine4
1612,9030,7,1996,Chip,Red pine,Red pine,1890,122,106,4,Red pine,Red pine4
1613,9030,7,1997,Chip,Red pine,Red pine,1890,122,107,4,Red pine,Red pine4
1614,9030,7,1998,Chip,Red pine,Red pine,1890,122,108,4,Red pine,Red pine4
1615,9030,7,1999,Chip,Red pine,Red pine,1890,122,109,4,Red pine,Red pine4
1616,9030,7,2000,Chip,Red pine,Red pine,1890,122,110,4,Red pine,Red pine4
1617,9030,7,2001,Chip,Red pine,Red pine,1890,122,111,4,Red pine,Red pine4
1618,9030,7,2002,Chip,Red pine,Red pine,1890,122,112,4,Red pine,Red pine4
1619,9030,7,2003,Chip,Red pine,Red pine,1890,122,113,4,Red pine,Red pine4
1620,9030,7,2004,Chip,Red pine,Red pine,1890,122,114,4,Red pine,Red pine4
1621,9030,7,2005,Chip,Red pine,Red pine,1890,122,115,4,Red pine,Red pine4
1622,9030,7,2006,Chip,Red pine,Red pine,1890,122,116,4,Red pine,Red pine4
1623,9030,7,2007,Chip,Red pine,Red pine,1890,122,117,4,Red pine,Red pine4
1624,9030,7,2008,Chip,Red pine,Red pine,1890,122,118,4,Red pine,Red pine4
1625,9030,7,2009,Chip,Red pine,Red pine,1890,122,119,4,Red pine,Red pine4
1626,9030,7,2010,Chip,Red pine,Red pine,1890,122,120,4,Red pine,Red pine4
1627,9030,7,2011,Chip,Red pine,Red pine,1890,122,121,4,Red pine,Red pine4
1628,9030,8,1995,Chip,Red pine,Red pine,1890,122,105,4,Red pine,Red pine4
1629,9030,8,1996,Chip,Red pine,Red pine,1890,122,106,4,Red pine,Red pine4
1630,9030,8,1997,Chip,Red pine,Red pine,1890,122,107,4,Red pine,Red pine4
1631,9030,8,1998,Chip,Red pine,Red pine,1890,122,108,4,Red pine,Red pine4
1632,9030,8,1999,Chip,Red pine,Red pine,1890,122,109,4,Red pine,Red pine4
1633,9030,8,2000,Chip,Red pine,Red pine,1890,122,110,4,Red pine,Red pine4
1634,9030,8,2001,Chip,Red pine,Red pine,1890,122,111,4,Red pine,Red pine4
1635,9030,8,2002,Chip,Red pine,Red pine,1890,122,112,4,Red pine,Red pine4
1636,9030,8,2003,Chip,Red pine,Red pine,1890,122,113,4,Red pine,Red pine4
1637,9030,8,2004,Chip,Red pine,Red pine,1890,122,114,4,Red pine,Red pine4
1638,9030,8,2005,Chip,Red pine,Red pine,1890,122,115,4,Red pine,Red pine4
1639,9030,8,2006,Chip,Red pine,Red pine,1890,122,116,4,Red pine,Red pine4
1640,9030,8,2007,Chip,Red pine,Red pine,1890,122,117,4,Red pine,Red pine4
1641,9030,8,2008,Chip,Red pine,Red pine,1890,122,118,4,Red pine,Red pine4
1642,9030,8,2009,Chip,Red pine,Red pine,1890,122,119,4,Red pine,Red pine4
1643,9030,8,2010,Chip,Red pine,Red pine,1890,122,120,4,Red pine,Red pine4
1644,9030,8,2011,Chip,Red pine,Red pine,1890,122,121,4,Red pine,Red pine4
1645,9030,9,1995,Chip,Red pine,Red pine,1890,122,105,4,Red pine,Red pine4
1646,9030,9,1996,Chip,Red pine,Red pine,1890,122,106,4,Red pine,Red pine4
1647,9030,9,1997,Chip,Red pine,Red pine,1890,122,107,4,Red pine,Red pine4
1648,9030,9,1998,Chip,Red pine,Red pine,1890,122,108,4,Red pine,Red pine4
1649,9030,9,1999,Chip,Red pine,Red pine,1890,122,109,4,Red pine,Red pine4
1650,9030,9,2000,Chip,Red pine,Red pine,1890,122,110,4,Red pine,Red pine4
1651,9030,9,2001,Chip,Fir/Aspen/PB,Red pine,1890,122,111,4,Red pine,Red pine4
1652,9030,9,2002,Chip,Fir/Aspen/PB,Red pine,1890,122,112,4,Red pine,Red pine4
1653,9030,9,2003,Chip,Fir/Aspen/PB,Red pine,1890,122,113,4,Red pine,Red pine4
1654,9030,9,2004,Chip,Fir/Aspen/PB,Red pine,1890,122,114,4,Red pine,Red pine4
1655,9030,9,2005,Chip,Fir/Aspen/PB,Red pine,1890,122,115,4,Red pine,Red pine4
1656,9030,9,2006,Chip,Fir/Aspen/PB,Red pine,1890,122,116,4,Red pine,Red pine4
1657,9030,9,2007,Chip,Fir/Aspen/PB,Red pine,1890,122,117,4,Red pine,Red pine4
1658,9030,9,2008,Chip,Fir/Aspen/PB,Red pine,1890,122,118,4,Red pine,Red pine4
1659,9030,9,2009,Chip,Fir/Aspen/PB,Red pine,1890,122,119,4,Red pine,Red pine4
1660,9030,9,2010,Chip,Fir/Aspen/PB,Red pine,1890,122,120,4,Red pine,Red pine4
1661,9030,9,2011,Chip,Fir/Aspen/PB,Red pine,1890,122,121,4,Red pine,Red pine4
1662,9030,10,1995,Chip,Jack pine,Red pine,1923,89,72,4,Red pine,Red pine4
1663,9030,10,1996,Chip,Jack pine,Red pine,1923,89,73,4,Red pine,Red pine4
1664,9030,10,1997,Chip,Jack pine,Red pine,1923,89,74,4,Red pine,Red pine4
1665,9030,10,1998,Chip,Jack pine,Red pine,1923,89,75,4,Red pine,Red pine4
1666,9030,10,1999,Chip,Jack pine,Red pine,1923,89,76,4,Red pine,Red pine4
1667,9030,10,2000,Chip,Jack pine,Red pine,1923,89,77,4,Red pine,Red pine4
1668,9030,10,2001,Chip,Jack pine,Red pine,1923,89,78,4,Red pine,Red pine4
1669,9030,10,2002,Chip,Jack pine,Red pine,1923,89,79,4,Red pine,Red pine4
1670,9030,10,2003,Chip,Jack pine,Red pine,1923,89,80,4,Red pine,Red pine4
1671,9030,10,2004,Chip,Jack pine,Red pine,1923,89,81,4,Red pine,Red pine4
1672,9030,10,2005,Chip,Jack pine,Red pine,1923,89,82,4,Red pine,Red pine4
1673,9030,10,2006,Chip,Jack pine,Red pine,1923,89,83,4,Red pine,Red pine4
1674,9030,10,2007,Chip,Jack pine,Red pine,1923,89,84,4,Red pine,Red pine4
1675,9030,10,2008,Chip,Jack pine,Red pine,1923,89,85,4,Red pine,Red pine4
1676,9030,10,2009,Chip,Jack pine,Red pine,1923,89,86,4,Red pine,Red pine4
1677,9030,10,2010,Chip,Jack pine,Red pine,1923,89,87,4,Red pine,Red pine4
1678,9030,10,2011,Chip,Jack pine,Red pine,1923,89,88,4,Red pine,Red pine4
1679,9030,11,1995,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1680,9030,11,1996,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1681,9030,11,1997,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1682,9030,11,1998,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1683,9030,11,1999,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1684,9030,11,2000,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1685,9030,11,2001,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1686,9030,11,2002,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1687,9030,11,2003,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1688,9030,11,2004,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1689,9030,11,2005,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1690,9030,11,2006,Chip,Jack pine,Jack pine,2006,6,0,1,Jack pine,Jack pine1
1691,9030,11,2007,Chip,Jack pine,Jack pine,2006,6,1,1,Jack pine,Jack pine1
1692,9030,11,2008,Chip,Jack pine,Jack pine,2006,6,2,1,Jack pine,Jack pine1
1693,9030,11,2009,Chip,Jack pine,Jack pine,2006,6,3,1,Jack pine,Jack pine1
1694,9030,11,2010,Chip,Jack pine,Jack pine,2006,6,4,1,Jack pine,Jack pine1
1695,9030,11,2011,Chip,Jack pine,Jack pine,2006,6,5,1,Jack pine,Jack pine1
1696,9030,12,1995,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1697,9030,12,1996,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1698,9030,12,1997,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1699,9030,12,1998,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1700,9030,12,1999,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1701,9030,12,2000,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1702,9030,12,2001,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1703,9030,12,2002,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1704,9030,12,2003,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1705,9030,12,2004,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1706,9030,12,2005,Chip,Jack pine,Jack pine,2006,6,200,4,Jack pine,Jack pine4
1707,9030,12,2006,Chip,Jack pine,Jack pine,2006,6,0,1,Jack pine,Jack pine1
1708,9030,12,2007,Chip,Red pine,Jack pine,2006,6,1,1,Jack pine,Jack pine1
1709,9030,12,2008,Chip,Jack pine,Jack pine,2006,6,2,1,Jack pine,Jack pine1
1710,9030,12,2009,Chip,Jack pine,Jack pine,2006,6,3,1,Jack pine,Jack pine1
1711,9030,12,2010,Chip,Jack pine,Jack pine,2006,6,4,1,Jack pine,Jack pine1
1712,9030,12,2011,Chip,Jack pine,Jack pine,2006,6,5,1,Jack pine,Jack pine1
1713,9030,13,1995,Chip,Mixed swamp conifer,Black spruce,1889,123,106,4,BSprTam,BSprTam4
1714,9030,13,1996,Chip,Mixed swamp conifer,Black spruce,1889,123,107,4,BSprTam,BSprTam4
1715,9030,13,1997,Chip,Mixed swamp conifer,Black spruce,1889,123,108,4,BSprTam,BSprTam4
1716,9030,13,1998,Chip,Mixed swamp conifer,Black spruce,1889,123,109,4,BSprTam,BSprTam4
1717,9030,13,1999,Chip,Mixed swamp conifer,Black spruce,1889,123,110,4,BSprTam,BSprTam4
1718,9030,13,2000,Chip,Mixed swamp conifer,Black spruce,1889,123,111,4,BSprTam,BSprTam4
1719,9030,13,2001,Chip,Mixed swamp conifer,Black spruce,1889,123,112,4,BSprTam,BSprTam4
1720,9030,13,2002,Chip,Mixed swamp conifer,Black spruce,1889,123,113,4,BSprTam,BSprTam4
1721,9030,13,2003,Chip,Mixed swamp conifer,Black spruce,1889,123,114,4,BSprTam,BSprTam4
1722,9030,13,2004,Chip,Mixed swamp conifer,Black spruce,1889,123,115,4,BSprTam,BSprTam4
1723,9030,13,2005,Chip,Mixed swamp conifer,Black spruce,1889,123,116,4,BSprTam,BSprTam4
1724,9030,13,2006,Chip,Mixed swamp conifer,Black spruce,1889,123,117,4,BSprTam,BSprTam4
1725,9030,13,2007,Chip,Mixed swamp conifer,Black spruce,1889,123,118,4,BSprTam,BSprTam4
1726,9030,13,2009,Chip,Mixed swamp conifer,Black spruce,1889,123,120,4,BSprTam,BSprTam4
1727,9030,13,2010,Chip,Mixed swamp conifer,Black spruce,1889,123,121,4,BSprTam,BSprTam4
1728,9030,13,2011,Chip,Mixed swamp conifer,Black spruce,1889,123,122,4,BSprTam,BSprTam4
1729,9030,14,1995,Chip,Mixed swamp conifer,Red pine,1907,105,88,4,Red pine,Red pine4
1730,9030,14,1996,Chip,Mixed swamp conifer,Red pine,1907,105,89,4,Red pine,Red pine4
1731,9030,14,1997,Chip,Mixed swamp conifer,Red pine,1907,105,90,4,Red pine,Red pine4
1732,9030,14,1998,Chip,Mixed swamp conifer,Red pine,1907,105,91,4,Red pine,Red pine4
1733,9030,14,1999,Chip,Mixed swamp conifer,Red pine,1907,105,92,4,Red pine,Red pine4
1734,9030,14,2000,Chip,Mixed swamp conifer,Red pine,1907,105,93,4,Red pine,Red pine4
1735,9030,14,2001,Chip,Mixed swamp conifer,Red pine,1907,105,94,4,Red pine,Red pine4
1736,9030,14,2002,Chip,Mixed swamp conifer,Red pine,1907,105,95,4,Red pine,Red pine4
1737,9030,14,2003,Chip,Mixed swamp conifer,Red pine,1907,105,96,4,Red pine,Red pine4
1738,9030,14,2004,Chip,Mixed swamp conifer,Red pine,1907,105,97,4,Red pine,Red pine4
1739,9030,14,2005,Chip,Mixed swamp conifer,Red pine,1907,105,98,4,Red pine,Red pine4
1740,9030,14,2006,Chip,Mixed swamp conifer,Red pine,1907,105,99,4,Red pine,Red pine4
1741,9030,14,2007,Chip,Mixed swamp conifer,Red pine,1907,105,100,4,Red pine,Red pine4
1742,9030,14,2009,Chip,Mixed swamp conifer,Red pine,1907,105,102,4,Red pine,Red pine4
1743,9030,14,2010,Chip,Mixed swamp conifer,Red pine,1907,105,103,4,Red pine,Red pine4
1744,9030,14,2011,Chip,Mixed swamp conifer,Red pine,1907,105,104,4,Red pine,Red pine4
1745,9030,15,1995,Chip,Mixed swamp conifer,Non stocked,0,0,1995,5,SwampCon,SwampCon5
1746,9030,15,1996,Chip,Mixed swamp conifer,Non stocked,0,0,1996,5,SwampCon,SwampCon5
1747,9030,15,1997,Chip,Mixed swamp conifer,Non stocked,0,0,1997,5,SwampCon,SwampCon5
1748,9030,15,1998,Chip,Mixed swamp conifer,Non stocked,0,0,1998,5,SwampCon,SwampCon5
1749,9030,15,1999,Chip,Mixed swamp conifer,Non stocked,0,0,1999,5,SwampCon,SwampCon5
1750,9030,15,2000,Chip,Mixed swamp conifer,Non stocked,0,0,2000,5,SwampCon,SwampCon5
1751,9030,15,2001,Chip,Mixed swamp conifer,Non stocked,0,0,2001,5,SwampCon,SwampCon5
1752,9030,15,2002,Chip,Mixed swamp conifer,Non stocked,0,0,2002,5,SwampCon,SwampCon5
1753,9030,15,2003,Chip,Mixed swamp conifer,Non stocked,0,0,2003,5,SwampCon,SwampCon5
1754,9030,15,2004,Chip,Mixed swamp conifer,Non stocked,0,0,2004,5,SwampCon,SwampCon5
1755,9030,15,2005,Chip,Mixed swamp conifer,Non stocked,0,0,2005,5,SwampCon,SwampCon5
1756,9030,15,2006,Chip,Mixed swamp conifer,Non stocked,0,0,2006,5,SwampCon,SwampCon5
1757,9030,15,2007,Chip,Mixed swamp conifer,Non stocked,0,0,2007,5,SwampCon,SwampCon5
1758,9030,15,2009,Chip,Mixed swamp conifer,Non stocked,0,0,2009,5,SwampCon,SwampCon5
1759,9030,15,2010,Chip,Mixed swamp conifer,Non stocked,0,0,2010,5,SwampCon,SwampCon5
1760,9030,15,2011,Chip,Mixed swamp conifer,Non stocked,0,0,2011,5,SwampCon,SwampCon5
1761,9030,16,1995,Chip,Cedar,,0,0,1995,5,SwampCon,SwampCon5
1762,9030,16,1996,Chip,Cedar,,0,0,1996,5,SwampCon,SwampCon5
1763,9030,16,1997,Chip,Cedar,,0,0,1997,5,SwampCon,SwampCon5
1764,9030,16,1998,Chip,Cedar,,0,0,1998,5,SwampCon,SwampCon5
1765,9030,16,1999,Chip,Cedar,,0,0,1999,5,SwampCon,SwampCon5
